Logged,Captured,Device ID,Stats,Uptime,CPM0,CPM1,Latitude,Longitude,Altitude,Bat V,Bat SOC,Bat I,SNR,Temp C,Humid %,Press Pa,PMS PM 1.0,PMS PM 2.5,PMS PM 10.0,PMS # 0.3,PMS # 0.5,PMS # 1.0,PMS # 2.5,PMS # 5.0,PMS # 10.0,PMS # Secs,OPC PM 1.0,OPC PM 2.5,OPC PM 10.0,OPC # 0.38,OPC # 0.54,OPC # 1.0,OPC # 2.1,OPC # 5.0,OPC # 10.0,OPC # Secs
2016-11-12 17:51:51,2016-11-12T17:51:48Z,2043926292,,,32,,42.565041,-70.783829,34,3.8420,84.20,-124.760,,22.31,39.81,1020.93,0,0,0,3630,744,56,10,10,0,180,0.306910,0.372533,0.374456,321,132,22,0,0,0,180
2016-11-12 18:06:50,2016-11-12T18:06:48Z,2043926292,,,39,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 18:21:51,2016-11-12T18:21:48Z,2043926292,,,32,,42.565041,-70.783829,34,3.8440,84.40,-115.490,,22.30,39.36,1020.44,0,0,0,4395,553,0,0,0,0,180,0.258664,0.320738,0.325075,229,93,13,1,0,0,180
2016-11-12 18:36:51,2016-11-12T18:36:48Z,2043926292,,,39,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 18:51:51,2016-11-12T18:51:48Z,2043926292,,,33,,42.565041,-70.783829,34,3.8480,84.80,-132.600,,22.32,39.05,1020.10,0,0,0,3702,533,49,18,0,0,180,0.221672,0.269344,0.270219,187,141,13,0,0,0,180
2016-11-12 19:06:50,2016-11-12T19:06:48Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 19:21:51,2016-11-12T19:21:48Z,2043926292,,,33,,42.565041,-70.783829,34,3.8492,84.92,-136.030,,22.35,39.25,1019.91,0,0,0,13206,1000,36,0,0,0,180,0.261870,0.319914,0.321195,292,149,16,0,0,0,180
2016-11-12 19:36:50,2016-11-12T19:36:48Z,2043926292,,,32,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 19:51:51,2016-11-12T19:51:49Z,2043926292,,,37,,42.565041,-70.783829,34,3.8488,84.88,-128.600,,22.35,39.39,1019.51,0,0,0,11319,906,46,12,6,0,180,0.338344,0.418824,0.421014,353,162,26,0,0,0,180
2016-11-12 20:06:51,2016-11-12T20:06:48Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 20:21:51,2016-11-12T20:21:48Z,2043926292,,,40,,42.565041,-70.783829,34,3.8520,85.20,-118.290,,22.37,39.08,1019.28,0,0,0,24774,2582,99,0,0,0,180,0.397280,0.483880,0.841729,426,156,24,1,1,0,180
2016-11-12 20:36:50,2016-11-12T20:36:48Z,2043926292,,,37,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 20:51:53,2016-11-12T20:51:48Z,2043926292,,,35,,42.565041,-70.783829,34,3.8520,85.20,-129.340,,22.28,37.55,1018.90,0,0,0,2472,593,57,7,0,0,180,0.343686,0.433438,0.436874,317,169,36,0,0,0,180
2016-11-12 21:06:51,2016-11-12T21:06:48Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 21:21:51,2016-11-12T21:21:48Z,2043926292,,,39,,42.565041,-70.783829,34,3.8164,81.64,-4.130,,22.20,39.38,1018.81,0,0,0,1683,461,28,0,0,0,180,0.379313,0.467361,0.469553,350,177,24,0,0,0,180
2016-11-12 21:36:50,2016-11-12T21:36:48Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 21:51:51,2016-11-12T21:51:48Z,2043926292,,,39,,42.565041,-70.783829,34,3.8120,81.20,3.600,,22.04,39.73,1018.81,0,0,0,3429,817,76,19,19,9,180,0.340205,0.424891,0.427845,365,187,30,0,0,0,180
2016-11-12 22:06:50,2016-11-12T22:06:48Z,2043926292,,,32,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 22:21:51,2016-11-12T22:21:48Z,2043926292,,,35,,42.565041,-70.783829,34,3.8092,80.92,3.770,,22.13,40.12,1018.91,0,0,0,3765,957,63,18,0,0,180,0.392551,0.484762,0.489167,403,178,24,1,0,0,180
2016-11-12 22:36:50,2016-11-12T22:36:48Z,2043926292,,,38,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 22:51:51,2016-11-12T22:51:48Z,2043926292,,,34,,42.565041,-70.783829,34,3.8080,80.80,3.870,,22.13,39.00,1018.91,0,0,0,3129,821,30,1,1,1,180,0.413132,0.501285,0.505723,483,198,24,1,0,0,180
2016-11-12 23:06:50,2016-11-12T23:06:48Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 23:21:51,2016-11-12T23:21:48Z,2043926292,,,36,,42.565041,-70.783829,34,3.8064,80.64,3.880,,22.11,39.09,1018.45,0,0,0,6105,1626,123,20,0,0,180,0.526249,0.658608,0.692766,533,269,33,2,0,0,180
2016-11-12 23:36:50,2016-11-12T23:36:48Z,2043926292,,,40,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12 23:51:50,2016-11-12T23:51:48Z,2043926292,,,32,,42.565041,-70.783829,34,3.8040,80.40,3.980,,22.10,37.63,1018.07,0,0,0,5454,1386,226,20,20,0,180,0.648625,0.808136,0.823093,607,328,45,1,0,0,180
2016-11-13 00:06:51,2016-11-13T00:06:48Z,2043926292,,,40,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 00:21:51,2016-11-13T00:21:48Z,2043926292,,,33,,42.565041,-70.783829,34,3.8036,80.36,3.420,,22.10,37.90,1017.96,0,0,0,6180,1626,96,62,21,0,180,0.586028,0.717705,0.750019,623,303,37,1,0,0,180
2016-11-13 00:36:50,2016-11-13T00:36:48Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 00:51:51,2016-11-13T00:51:48Z,2043926292,,,35,,42.565041,-70.783829,34,3.8024,80.24,3.880,,22.09,38.53,1017.78,0,0,0,4491,1157,104,10,10,0,180,0.539476,0.670598,0.674321,510,325,40,0,0,0,180
2016-11-13 01:06:51,2016-11-13T01:06:48Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 01:21:51,2016-11-13T01:21:48Z,2043926292,,,34,,42.565041,-70.783829,34,3.8004,80.04,3.700,,22.07,38.92,1017.83,0,0,0,4035,1137,37,0,0,0,180,0.408839,0.504461,0.509524,454,217,31,1,0,0,180
2016-11-13 01:37:20,2016-11-13T01:36:48Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 01:51:51,2016-11-13T01:51:48Z,2043926292,"uptime_min:8649 transmitted_bytes:46329 oneshots:577",8649,,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 01:52:04,2016-11-13T01:52:02Z,2043926292,,,40,,42.565041,-70.783829,34,3.8000,80.00,3.670,,22.06,39.37,1017.36,0,0,0,3519,962,110,0,0,0,180,0.417355,0.503974,0.535293,450,212,24,1,0,0,180
2016-11-13 02:06:50,2016-11-13T02:06:48Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 02:21:51,2016-11-13T02:21:48Z,2043926292,,,34,,42.565041,-70.783829,34,3.8000,80.00,3.970,,22.02,39.35,1017.03,0,0,0,3390,903,115,8,8,8,180,0.455165,0.564146,0.569410,474,226,30,1,0,0,180
2016-11-13 02:36:51,2016-11-13T02:36:48Z,2043926292,,,32,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 02:51:50,2016-11-13T02:51:48Z,2043926292,,,39,,42.565041,-70.783829,34,3.7984,79.84,3.840,,22.02,39.39,1016.82,0,0,0,3261,748,53,0,0,0,180,0.400711,0.483026,0.487252,463,195,27,1,0,0,180
2016-11-13 03:06:50,2016-11-13T03:06:48Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 03:21:50,2016-11-13T03:21:48Z,2043926292,,,40,,42.565041,-70.783829,34,3.7968,79.68,3.650,,22.00,39.21,1016.57,0,0,0,3912,1047,69,0,0,0,180,0.442028,0.546303,0.552631,468,225,42,1,0,0,180
2016-11-13 03:36:50,2016-11-13T03:36:48Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 03:51:50,2016-11-13T03:51:48Z,2043926292,,,34,,42.565041,-70.783829,34,3.7960,79.60,4.000,,22.00,39.06,1016.10,0,0,0,3885,1102,95,26,16,0,180,0.520592,0.643771,0.725823,480,263,32,0,1,0,180
2016-11-13 04:06:50,2016-11-13T04:06:48Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 04:21:50,2016-11-13T04:21:48Z,2043926292,,,35,,42.565041,-70.783829,34,3.7960,79.60,3.870,,22.06,37.83,1015.91,0,0,0,5865,1667,111,9,0,0,180,0.493596,0.615120,0.622492,492,269,47,1,0,0,180
2016-11-13 04:36:50,2016-11-13T04:36:48Z,2043926292,,,32,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 04:51:50,2016-11-13T04:51:48Z,2043926292,,,37,,42.565041,-70.783829,34,3.7948,79.48,3.770,,22.01,37.45,1015.62,0,0,0,6870,1828,127,28,9,9,180,0.575624,0.702627,0.712594,625,243,38,2,0,0,180
2016-11-13 05:06:50,2016-11-13T05:06:48Z,2043926292,,,38,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 05:21:50,2016-11-13T05:21:48Z,2043926292,,,36,,42.565041,-70.783829,34,3.7936,79.36,3.660,,21.96,36.32,1015.32,0,0,0,8910,2304,152,45,29,0,180,0.538816,0.666215,0.684084,581,254,34,3,0,0,180
2016-11-13 05:36:50,2016-11-13T05:36:48Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 05:51:51,2016-11-13T05:51:48Z,2043926292,,,33,,42.565041,-70.783829,34,3.7920,79.20,3.720,,22.00,37.48,1015.21,0,0,0,6858,1806,41,16,9,0,180,0.521747,0.643391,0.649749,533,251,37,1,0,0,180
2016-11-13 06:06:50,2016-11-13T06:06:48Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 06:21:50,2016-11-13T06:21:48Z,2043926292,,,35,,42.565041,-70.783829,34,3.7916,79.16,3.740,,22.00,37.89,1015.34,0,0,0,5010,1314,114,10,10,0,180,0.396653,0.479408,0.481532,421,215,20,0,0,0,180
2016-11-13 06:36:50,2016-11-13T06:36:48Z,2043926292,,,41,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 06:51:50,2016-11-13T06:51:48Z,2043926292,,,33,,42.565041,-70.783829,34,3.7920,79.20,3.510,,21.96,39.39,1015.45,0,0,0,5517,1509,125,52,20,10,180,0.357259,0.440174,0.442682,382,202,34,0,0,0,180
2016-11-13 07:06:50,2016-11-13T07:06:47Z,2043926292,,,38,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 07:21:50,2016-11-13T07:21:48Z,2043926292,,,35,,42.565041,-70.783829,34,3.7904,79.04,3.710,,21.99,39.46,1015.29,0,0,0,4377,1195,92,26,9,0,180,0.364164,0.435694,0.440245,413,165,20,1,0,0,180
2016-11-13 07:36:50,2016-11-13T07:36:48Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 07:51:50,2016-11-13T07:51:48Z,2043926292,,,35,,42.565041,-70.783829,34,3.7888,78.88,3.490,,21.94,39.42,1014.89,0,0,0,5178,1513,157,17,9,9,180,0.397503,0.483450,0.487239,381,206,12,1,0,0,180
2016-11-13 08:06:50,2016-11-13T08:06:47Z,2043926292,,,38,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 08:21:52,2016-11-13T08:21:48Z,2043926292,,,33,,42.565041,-70.783829,34,3.7880,78.80,3.270,,22.02,40.02,1015.07,0,0,0,3864,925,51,0,0,0,180,0.360226,0.437481,0.439217,347,190,21,0,0,0,180
2016-11-13 08:36:51,2016-11-13T08:36:48Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 08:51:50,2016-11-13T08:51:48Z,2043926292,,,36,,42.565041,-70.783829,34,3.7880,78.80,3.860,,21.95,39.17,1014.98,0,0,0,4449,1271,156,24,24,0,180,0.251917,0.308581,0.320893,328,115,15,5,0,0,180
2016-11-13 09:06:50,2016-11-13T09:06:48Z,2043926292,,,30,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 09:21:50,2016-11-13T09:21:48Z,2043926292,,,34,,42.565041,-70.783829,34,3.7876,78.76,3.770,,22.02,40.81,1015.02,0,0,0,3105,886,57,9,9,0,180,0.313008,0.384849,0.387285,332,143,27,0,0,0,180
2016-11-13 09:36:50,2016-11-13T09:36:48Z,2043926292,,,39,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 09:51:51,2016-11-13T09:51:48Z,2043926292,,,40,,42.565041,-70.783829,34,3.7860,78.60,3.680,,21.97,39.36,1014.83,0,0,0,4125,1101,80,2,2,0,180,0.314412,0.383739,0.386328,304,118,21,0,0,0,180
2016-11-13 10:06:50,2016-11-13T10:06:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 10:21:50,2016-11-13T10:21:48Z,2043926292,,,31,,42.565041,-70.783829,34,3.7844,78.44,3.750,,21.95,40.01,1014.85,0,0,0,3231,956,45,12,0,0,180,0.330587,0.403566,0.405283,347,158,20,0,0,0,180
2016-11-13 10:36:50,2016-11-13T10:36:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 10:51:50,2016-11-13T10:51:47Z,2043926292,,,36,,42.565041,-70.783829,34,3.7844,78.44,3.280,,21.97,39.89,1014.94,0,0,0,3306,895,64,0,0,0,180,0.298636,0.362024,0.363939,299,145,14,0,0,0,180
2016-11-13 11:06:50,2016-11-13T11:06:48Z,2043926292,,,32,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 11:21:50,2016-11-13T11:21:48Z,2043926292,,,30,,42.565041,-70.783829,34,3.7836,78.36,4.060,,22.00,40.22,1015.28,0,0,0,3270,853,58,28,19,7,180,0.299095,0.369376,0.371194,303,154,24,0,0,0,180
2016-11-13 11:36:50,2016-11-13T11:36:47Z,2043926292,,,38,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 11:51:52,2016-11-13T11:51:48Z,2043926292,,,37,,42.565041,-70.783829,34,3.7840,78.40,3.750,,22.00,39.18,1015.04,0,0,0,3960,1084,136,1,1,1,180,0.258328,0.307214,0.308699,307,138,12,0,0,0,180
2016-11-13 12:06:50,2016-11-13T12:06:48Z,2043926292,,,32,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 12:21:50,2016-11-13T12:21:48Z,2043926292,,,32,,42.565041,-70.783829,34,3.7852,78.52,-1.920,,22.03,40.09,1015.41,0,0,0,4641,1281,90,28,19,9,180,0.365207,0.442830,0.449873,334,136,13,2,0,0,180
2016-11-13 12:36:50,2016-11-13T12:36:48Z,2043926292,,,31,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 12:51:50,2016-11-13T12:51:48Z,2043926292,,,38,,42.565041,-70.783829,34,3.7940,79.40,-37.840,,22.05,39.79,1015.89,0,0,0,3714,967,42,0,0,0,180,0.220664,0.257702,0.258695,289,82,8,0,0,0,180
2016-11-13 13:06:50,2016-11-13T13:06:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 13:21:50,2016-11-13T13:21:48Z,2043926292,,,37,,42.565041,-70.783829,34,3.8000,80.00,-57.470,,22.03,40.22,1016.04,0,0,0,3648,1001,62,0,0,0,180,0.304611,0.365558,0.367270,301,132,17,0,0,0,180
2016-11-13 13:36:50,2016-11-13T13:36:48Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 13:51:50,2016-11-13T13:51:48Z,2043926292,"uptime_min:9369 transmitted_bytes:50166 oneshots:625",9369,,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 13:52:04,2016-11-13T13:52:02Z,2043926292,,,38,,42.565041,-70.783829,34,3.8124,81.24,-89.770,,22.12,39.76,1016.06,0,0,0,4752,1260,101,9,0,0,180,0.303405,0.364607,0.366347,353,139,18,0,0,0,180
2016-11-13 14:06:50,2016-11-13T14:06:47Z,2043926292,,,30,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 14:21:50,2016-11-13T14:21:47Z,2043926292,,,35,,42.565041,-70.783829,34,3.8248,82.48,-120.560,,22.17,40.06,1016.10,0,0,0,3714,953,64,0,0,0,180,0.340662,0.416813,0.429957,357,164,15,2,0,0,180
2016-11-13 14:36:50,2016-11-13T14:36:47Z,2043926292,,,32,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 14:51:50,2016-11-13T14:51:48Z,2043926292,,,36,,42.565041,-70.783829,34,3.8268,82.68,-134.840,,22.20,39.06,1015.90,0,0,0,3405,885,77,8,0,0,180,0.272009,0.337640,0.349693,304,145,22,2,0,0,180
2016-11-13 15:06:50,2016-11-13T15:06:47Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 15:21:50,2016-11-13T15:21:48Z,2043926292,,,35,,42.565041,-70.783829,34,3.8280,82.80,-117.570,,22.27,38.54,1015.53,0,0,0,4659,973,15,0,0,0,180,0.321633,0.387341,0.391553,362,126,18,1,0,0,180
2016-11-13 15:36:50,2016-11-13T15:36:47Z,2043926292,,,37,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 15:51:50,2016-11-13T15:51:48Z,2043926292,,,36,,42.565041,-70.783829,34,3.8280,82.80,-123.930,,22.22,39.86,1015.10,0,0,0,5016,905,125,30,0,0,180,0.273375,0.339551,0.341711,319,141,24,0,0,0,180
2016-11-13 16:06:50,2016-11-13T16:06:47Z,2043926292,,,42,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 16:21:50,2016-11-13T16:21:47Z,2043926292,,,38,,42.565041,-70.783829,34,3.8284,82.84,-120.900,,22.26,39.25,1014.73,0,0,0,7680,1100,55,0,0,0,180,0.208119,0.258656,0.264799,219,103,15,2,0,0,180
2016-11-13 16:36:49,2016-11-13T16:36:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 16:51:50,2016-11-13T16:51:47Z,2043926292,,,37,,42.565041,-70.783829,34,3.8308,83.08,-123.670,,22.30,39.35,1014.28,0,0,0,5679,1001,90,0,0,0,180,0.232571,0.275456,0.285634,304,86,11,1,0,0,180
2016-11-13 17:06:50,2016-11-13T17:06:47Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 17:21:50,2016-11-13T17:21:47Z,2043926292,,,36,,42.565041,-70.783829,34,3.8316,83.16,-119.860,,22.29,39.56,1013.84,0,0,0,9951,1035,69,9,0,0,180,0.258341,0.309598,0.311557,290,114,17,0,0,0,180
2016-11-13 17:36:50,2016-11-13T17:36:47Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 17:51:50,2016-11-13T17:51:47Z,2043926292,,,31,,42.565041,-70.783829,34,3.8320,83.20,-109.620,,22.30,39.28,1013.62,0,0,0,4686,927,106,0,0,0,180,0.303464,0.372529,0.376169,334,145,19,1,0,0,180
2016-11-13 18:06:49,2016-11-13T18:06:47Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 18:21:50,2016-11-13T18:21:47Z,2043926292,,,39,,42.565041,-70.783829,34,3.8340,83.40,-120.980,,22.33,39.33,1013.22,0,0,0,7347,1379,112,9,9,0,180,0.294865,0.364173,0.366429,345,153,27,0,0,0,180
2016-11-13 18:36:49,2016-11-13T18:36:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 18:51:50,2016-11-13T18:51:47Z,2043926292,,,39,,42.565041,-70.783829,34,3.8352,83.52,-120.820,,22.38,37.88,1013.04,0,0,0,6825,984,93,8,8,0,180,0.252774,0.300068,0.301005,317,125,10,0,0,0,180
2016-11-13 19:06:49,2016-11-13T19:06:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 19:21:50,2016-11-13T19:21:47Z,2043926292,,,35,,42.565041,-70.783829,34,3.8360,83.60,-121.650,,22.49,39.07,1012.86,0,0,0,7167,1573,103,15,0,0,180,0.327352,0.389671,0.391545,419,130,14,0,0,0,180
2016-11-13 19:36:49,2016-11-13T19:36:47Z,2043926292,,,29,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 19:51:49,2016-11-13T19:51:47Z,2043926292,,,43,,42.565041,-70.783829,34,3.8384,83.84,-113.610,,22.59,38.94,1013.01,0,0,0,8649,2259,124,11,1,0,180,0.396465,0.483402,0.485341,451,217,30,0,0,0,180
2016-11-13 20:06:49,2016-11-13T20:06:47Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 20:21:50,2016-11-13T20:21:47Z,2043926292,,,34,,42.565041,-70.783829,34,3.8368,83.68,-119.380,,22.70,39.62,1012.99,0,0,0,5967,1565,125,16,0,0,180,0.442623,0.528672,0.530595,447,201,18,0,0,0,180
2016-11-13 20:36:49,2016-11-13T20:36:47Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 20:51:49,2016-11-13T20:51:47Z,2043926292,,,30,,42.565041,-70.783829,34,3.8364,83.64,-113.740,,22.85,39.32,1012.98,0,0,0,6018,1652,125,0,0,0,180,0.309428,0.371727,0.372950,336,163,15,0,0,0,180
2016-11-13 21:06:52,2016-11-13T21:06:47Z,2043926292,,,31,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 21:21:49,2016-11-13T21:21:47Z,2043926292,,,35,,42.565041,-70.783829,34,3.8044,80.44,1.210,,22.86,39.13,1013.10,0,0,0,5280,1476,100,29,0,0,180,0.295379,0.360884,0.362582,324,151,16,0,0,0,180
2016-11-13 21:36:50,2016-11-13T21:36:47Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 21:51:49,2016-11-13T21:51:47Z,2043926292,,,38,,42.565041,-70.783829,34,3.8004,80.04,3.840,,22.76,39.37,1013.35,0,0,0,5139,1196,65,9,0,0,180,0.255483,0.311687,0.314359,329,136,23,0,0,0,180
2016-11-13 22:06:49,2016-11-13T22:06:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 22:21:49,2016-11-13T22:21:47Z,2043926292,,,32,,42.565041,-70.783829,34,3.7992,79.92,3.460,,22.70,40.10,1013.68,0,0,0,4446,1087,39,4,0,0,180,0.345906,0.404107,0.405896,412,130,18,0,0,0,180
2016-11-13 22:36:49,2016-11-13T22:36:47Z,2043926292,,,37,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 22:51:50,2016-11-13T22:51:47Z,2043926292,,,34,,42.565041,-70.783829,34,3.7976,79.76,3.850,,22.65,40.05,1013.64,0,0,0,4512,1208,84,9,8,0,180,0.320757,0.390914,0.392782,367,143,25,0,0,0,180
2016-11-13 23:06:49,2016-11-13T23:06:47Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 23:21:49,2016-11-13T23:21:47Z,2043926292,,,38,,42.565041,-70.783829,34,3.7956,79.56,3.550,,22.60,39.81,1013.62,0,0,0,5544,1327,116,9,0,0,180,0.371484,0.442803,0.444544,411,174,17,0,0,0,180
2016-11-13 23:36:49,2016-11-13T23:36:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13 23:51:49,2016-11-13T23:51:47Z,2043926292,,,35,,42.565041,-70.783829,34,3.7932,79.32,3.730,,22.55,39.92,1013.63,0,0,0,6207,1428,148,21,11,0,180,0.328729,0.394399,0.395802,352,138,17,0,0,0,180
2016-11-14 00:06:49,2016-11-14T00:06:47Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 00:21:49,2016-11-14T00:21:47Z,2043926292,,,32,,42.565041,-70.783829,34,3.7924,79.24,3.780,,22.48,38.98,1013.79,0,0,0,5685,1595,84,20,10,10,180,0.262924,0.311872,0.315359,323,111,10,1,0,0,180
2016-11-14 00:51:49,2016-11-14T00:51:47Z,2043926292,,,40,,42.565041,-70.783829,34,3.7920,79.20,3.260,,22.40,39.92,1013.76,0,0,0,9450,2468,80,8,0,0,180,0.278927,0.326938,0.330409,365,132,10,1,0,0,180
2016-11-14 01:06:49,2016-11-14T01:06:47Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 01:21:49,2016-11-14T01:21:47Z,2043926292,,,42,,42.565041,-70.783829,34,3.7916,79.16,3.570,,22.38,38.37,1013.55,0,0,0,8667,2065,42,19,0,0,180,0.294821,0.339169,0.342347,385,96,13,1,0,0,180
2016-11-14 01:36:49,2016-11-14T01:36:47Z,2043926292,,,42,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 01:51:49,2016-11-14T01:51:47Z,2043926292,"uptime_min:10089 transmitted_bytes:53996 oneshots:673",10089,,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 01:52:03,2016-11-14T01:52:01Z,2043926292,,,30,,42.565041,-70.783829,34,3.7892,78.92,3.650,,22.35,39.02,1013.35,0,0,0,6900,1523,145,35,26,0,180,0.286617,0.341891,0.362566,374,113,18,3,0,0,180
2016-11-14 02:06:49,2016-11-14T02:06:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
